Core,X,Y,Tiefe mm,Y,Moving average 5 mm
KLOP18-L1C-12.5-14m,1177.5,1092.973,14061.6,1092.973,1101.310167
KLOP18-L1C-12.5-14m,1177.8,1082.899,14061.9,1082.899,1097.039222
KLOP18-L1C-12.5-14m,1178.1,1073.524,14062.2,1073.524,1093.529944
KLOP18-L1C-12.5-14m,1178.4,1065.506,14062.5,1065.506,1091.116889
KLOP18-L1C-12.5-14m,1178.7,1060.701,14062.8,1060.701,1089.822833
KLOP18-L1C-12.5-14m,1179,1060.851,14063.1,1060.851,1089.308889
KLOP18-L1C-12.5-14m,1179.3,1065.632,14063.4,1065.632,1089.087556
KLOP18-L1C-12.5-14m,1179.6,1074.817,14063.7,1074.817,1088.669111
KLOP18-L1C-12.5-14m,1179.9,1086.309,14064,1086.309,1087.913333
KLOP18-L1C-12.5-14m,1180.2,1092.822,14064.3,1092.822,1086.980278
KLOP18-L1C-12.5-14m,1180.5,1096.557,14064.6,1096.557,1086.1875
KLOP18-L1C-12.5-14m,1180.8,1099.92,14064.9,1099.92,1085.992111
KLOP18-L1C-12.5-14m,1181.1,1103.314,14065.2,1103.314,1086.745
KLOP18-L1C-12.5-14m,1181.4,1107.51,14065.5,1107.51,1088.242111
KLOP18-L1C-12.5-14m,1181.7,1111.942,14065.8,1111.942,1090.069556
KLOP18-L1C-12.5-14m,1182,1112.452,14066.1,1112.452,1092.484611
KLOP18-L1C-12.5-14m,1182.3,1104.714,14066.4,1104.714,1095.46
KLOP18-L1C-12.5-14m,1182.6,1089.997,14066.7,1089.997,1098.461333
KLOP18-L1C-12.5-14m,1182.9,1076.178,14067,1076.178,1101.349722
KLOP18-L1C-12.5-14m,1183.2,1068.629,14067.3,1068.629,1103.814611
KLOP18-L1C-12.5-14m,1183.5,1070.007,14067.6,1070.007,1105.242667
KLOP18-L1C-12.5-14m,1183.8,1079.058,14067.9,1079.058,1105.074722
KLOP18-L1C-12.5-14m,1184.1,1087.649,14068.2,1087.649,1103.523
KLOP18-L1C-12.5-14m,1184.4,1093.745,14068.5,1093.745,1101.8385
KLOP18-L1C-12.5-14m,1184.7,1109.103,14068.8,1109.103,1100.579333
KLOP18-L1C-12.5-14m,1185,1128.374,14069.1,1128.374,1099.545556
KLOP18-L1C-12.5-14m,1185.3,1140.333,14069.4,1140.333,1099.143389
KLOP18-L1C-12.5-14m,1185.6,1144.813,14069.7,1144.813,1100.495167
KLOP18-L1C-12.5-14m,1185.9,1140.925,14070,1140.925,1104.244278
KLOP18-L1C-12.5-14m,1186.2,1125.625,14070.3,1125.625,1109.579722
KLOP18-L1C-12.5-14m,1186.5,1100.291,14070.6,1100.291,1115.290611
KLOP18-L1C-12.5-14m,1186.8,1079.579,14070.9,1079.579,1120.774167
KLOP18-L1C-12.5-14m,1187.1,1081.621,14071.2,1081.621,1125.837556
KLOP18-L1C-12.5-14m,1187.4,1089.787,14071.5,1089.787,1130.048667
KLOP18-L1C-12.5-14m,1187.7,1086.106,14071.8,1086.106,1133.290222
KLOP18-L1C-12.5-14m,1188,1082.758,14072.1,1082.758,1135.674056
KLOP18-L1C-12.5-14m,1188.3,1100.51,14072.4,1100.51,1137.482167
KLOP18-L1C-12.5-14m,1188.6,1136.113,14072.7,1136.113,1139.334056
KLOP18-L1C-12.5-14m,1188.9,1166.045,14073,1166.045,1141.894056
KLOP18-L1C-12.5-14m,1189.2,1181.854,14073.3,1181.854,1145.646889
KLOP18-L1C-12.5-14m,1189.5,1186.353,14073.6,1186.353,1150.628611
KLOP18-L1C-12.5-14m,1189.8,1184.886,14073.9,1184.886,1156.221
KLOP18-L1C-12.5-14m,1190.1,1184.903,14074.2,1184.903,1162.306056
KLOP18-L1C-12.5-14m,1190.4,1186.722,14074.5,1186.722,1169.047333
KLOP18-L1C-12.5-14m,1190.7,1183.242,14074.8,1183.242,1176.179611
KLOP18-L1C-12.5-14m,1191,1177.359,14075.1,1177.359,1182.551556
KLOP18-L1C-12.5-14m,1191.3,1174.259,14075.4,1174.259,1187.165444
KLOP18-L1C-12.5-14m,1191.6,1171.705,14075.7,1171.705,1190.243722
KLOP18-L1C-12.5-14m,1191.9,1167.842,14076,1167.842,1192.303167
KLOP18-L1C-12.5-14m,1192.2,1169.25,14076.3,1169.25,1193.773889
KLOP18-L1C-12.5-14m,1192.5,1182.284,14076.6,1182.284,1194.983
KLOP18-L1C-12.5-14m,1192.8,1199.318,14076.9,1199.318,1195.867556
KLOP18-L1C-12.5-14m,1193.1,1207.449,14077.2,1207.449,1195.974889
KLOP18-L1C-12.5-14m,1193.4,1211.139,14077.5,1211.139,1195.671667
KLOP18-L1C-12.5-14m,1193.7,1215.205,14077.8,1215.205,1195.448944
KLOP18-L1C-12.5-14m,1194,1219.163,14078.1,1219.163,1195.709222
KLOP18-L1C-12.5-14m,1194.3,1221.454,14078.4,1221.454,1196.903444
KLOP18-L1C-12.5-14m,1194.6,1218.924,14078.7,1218.924,1199.098167
KLOP18-L1C-12.5-14m,1194.9,1212.826,14079,1212.826,1201.597167
KLOP18-L1C-12.5-14m,1195.2,1206.65,14079.3,1206.65,1203.440667
KLOP18-L1C-12.5-14m,1195.5,1200.825,14079.6,1200.825,1204.300778
KLOP18-L1C-12.5-14m,1195.8,1188.654,14079.9,1188.654,1204.736444
KLOP18-L1C-12.5-14m,1196.1,1177.784,14080.2,1177.784,1205.1045
KLOP18-L1C-12.5-14m,1196.4,1173.35,14080.5,1173.35,1205.356333
KLOP18-L1C-12.5-14m,1196.7,1178.944,14080.8,1178.944,1205.192722
KLOP18-L1C-12.5-14m,1197,1193.201,14081.1,1193.201,1204.383889
KLOP18-L1C-12.5-14m,1197.3,1207.347,14081.4,1207.347,1202.816722
KLOP18-L1C-12.5-14m,1197.6,1214.232,14081.7,1214.232,1200.535222
KLOP18-L1C-12.5-14m,1197.9,1215.467,14082,1215.467,1197.869833
KLOP18-L1C-12.5-14m,1198.2,1214.8,14082.3,1214.8,1195.076056
KLOP18-L1C-12.5-14m,1198.5,1215.291,14082.6,1215.291,1192.678
KLOP18-L1C-12.5-14m,1198.8,1217.764,14082.9,1217.764,1190.836222
KLOP18-L1C-12.5-14m,1199.1,1219.738,14083.2,1219.738,1189.248778
KLOP18-L1C-12.5-14m,1199.4,1216.218,14083.5,1216.218,1186.898722
KLOP18-L1C-12.5-14m,1199.7,1206.895,14083.8,1206.895,1183.172056
KLOP18-L1C-12.5-14m,1200,1190.715,14084.1,1190.715,1178.293667
KLOP18-L1C-12.5-14m,1200.3,1171.759,14084.4,1171.759,1172.701111
KLOP18-L1C-12.5-14m,1200.6,1158.673,14084.7,1158.673,1166.935056
KLOP18-L1C-12.5-14m,1200.9,1150.537,14085,1150.537,1161.657833
KLOP18-L1C-12.5-14m,1201.2,1145.489,14085.3,1145.489,1157.205278
KLOP18-L1C-12.5-14m,1201.5,1144.632,14085.6,1144.632,1153.575111
KLOP18-L1C-12.5-14m,1201.8,1144.776,14085.9,1144.776,1150.851111
KLOP18-L1C-12.5-14m,1202.1,1136.643,14086.2,1136.643,1149.142
KLOP18-L1C-12.5-14m,1202.4,1126.121,14086.5,1126.121,1148.403444
KLOP18-L1C-12.5-14m,1202.7,1119.536,14086.8,1119.536,1148.927333
KLOP18-L1C-12.5-14m,1203,1113.566,14087.1,1113.566,1150.879556
KLOP18-L1C-12.5-14m,1203.3,1111.678,14087.4,1111.678,1153.807611
KLOP18-L1C-12.5-14m,1203.6,1119.81,14087.7,1119.81,1157.234
KLOP18-L1C-12.5-14m,1203.9,1135.145,14088,1135.145,1160.982
KLOP18-L1C-12.5-14m,1204.2,1152.421,14088.3,1152.421,1164.863444
KLOP18-L1C-12.5-14m,1204.5,1170.706,14088.6,1170.706,1168.795
KLOP18-L1C-12.5-14m,1204.8,1185.454,14088.9,1185.454,1173.215944
KLOP18-L1C-12.5-14m,1205.1,1193.601,14089.2,1193.601,1178.3075
KLOP18-L1C-12.5-14m,1205.4,1200.145,14089.5,1200.145,1183.969833
KLOP18-L1C-12.5-14m,1205.7,1206.899,14089.8,1206.899,1190.0635
KLOP18-L1C-12.5-14m,1206,1211.378,14090.1,1211.378,1196.252556
KLOP18-L1C-12.5-14m,1206.3,1212.212,14090.4,1212.212,1201.980889
KLOP18-L1C-12.5-14m,1206.6,1212.953,14090.7,1212.953,1206.716889
KLOP18-L1C-12.5-14m,1206.9,1214.498,14091,1214.498,1209.799944
KLOP18-L1C-12.5-14m,1207.2,1215.544,14091.3,1215.544,1210.918
KLOP18-L1C-12.5-14m,1207.5,1216.22,14091.6,1216.22,1210.552667
KLOP18-L1C-12.5-14m,1207.8,1217.769,14091.9,1217.769,1209.585
KLOP18-L1C-12.5-14m,1208.1,1221.458,14092.2,1221.458,1208.269722
KLOP18-L1C-12.5-14m,1208.4,1223.252,14092.5,1223.252,1206.7215
KLOP18-L1C-12.5-14m,1208.7,1223.081,14092.8,1223.081,1205.127222
KLOP18-L1C-12.5-14m,1209,1222.92,14093.1,1222.92,1203.571556
KLOP18-L1C-12.5-14m,1209.3,1220.393,14093.4,1220.393,1201.806444
KLOP18-L1C-12.5-14m,1209.6,1207.916,14093.7,1207.916,1199.838667
KLOP18-L1C-12.5-14m,1209.9,1190.831,14094,1190.831,1197.807056
KLOP18-L1C-12.5-14m,1210.2,1178.878,14094.3,1178.878,1195.637222
KLOP18-L1C-12.5-14m,1210.5,1176.183,14094.6,1176.183,1193.183889
KLOP18-L1C-12.5-14m,1210.8,1176.47,14094.9,1176.47,1190.042889
KLOP18-L1C-12.5-14m,1211.1,1179.031,14095.2,1179.031,1186.373889
KLOP18-L1C-12.5-14m,1211.4,1182.681,14095.5,1182.681,1182.917833
KLOP18-L1C-12.5-14m,1211.7,1184.21,14095.8,1184.21,1180.031333
KLOP18-L1C-12.5-14m,1212,1181.181,14096.1,1181.181,1177.699778
KLOP18-L1C-12.5-14m,1212.3,1179.078,14096.4,1179.078,1176.453056
KLOP18-L1C-12.5-14m,1212.6,1178.975,14096.7,1178.975,1176.556611
KLOP18-L1C-12.5-14m,1212.9,1177.163,14097,1177.163,1177.475111
KLOP18-L1C-12.5-14m,1213.2,1173.609,14097.3,1173.609,1178.391778
KLOP18-L1C-12.5-14m,1213.5,1164.92,14097.6,1164.92,1179.089167
KLOP18-L1C-12.5-14m,1213.8,1157.21,14097.9,1157.21,1179.448944
KLOP18-L1C-12.5-14m,1214.1,1160.872,14098.2,1160.872,1179.431889
KLOP18-L1C-12.5-14m,1214.4,1170.963,14098.5,1170.963,1179.264
KLOP18-L1C-12.5-14m,1214.7,1178.425,14098.8,1178.425,1179.305444
KLOP18-L1C-12.5-14m,1215,1185.475,14099.1,1185.475,1179.671722
KLOP18-L1C-12.5-14m,1215.3,1192.695,14099.4,1192.695,1180.317833
KLOP18-L1C-12.5-14m,1215.6,1195.411,14099.7,1195.411,1181.159
KLOP18-L1C-12.5-14m,1215.9,1192.683,14100,1192.683,1182.052556
KLOP18-L1C-12.5-14m,1216.2,1189.023,14100.3,1189.023,1183.433167
KLOP18-L1C-12.5-14m,1216.5,1185.507,14100.6,1185.507,1185.561889
KLOP18-L1C-12.5-14m,1216.8,1182.374,14100.9,1182.374,1187.915556
KLOP18-L1C-12.5-14m,1217.1,1181.188,14101.2,1181.188,1190.078
KLOP18-L1C-12.5-14m,1217.4,1181.927,14101.5,1181.927,1191.913111
KLOP18-L1C-12.5-14m,1217.7,1185.671,14101.8,1185.671,1193.089889
KLOP18-L1C-12.5-14m,1218,1190.605,14102.1,1190.605,1193.062611
KLOP18-L1C-12.5-14m,1218.3,1192.304,14102.4,1192.304,1191.934722
KLOP18-L1C-12.5-14m,1218.6,1189.693,14102.7,1189.693,1190.380667
KLOP18-L1C-12.5-14m,1218.9,1189.771,14103,1189.771,1189.145389
KLOP18-L1C-12.5-14m,1219.2,1195.527,14103.3,1195.527,1188.791056
KLOP18-L1C-12.5-14m,1219.5,1203.238,14103.6,1203.238,1189.143444
KLOP18-L1C-12.5-14m,1219.8,1209.887,14103.9,1209.887,1189.808722
KLOP18-L1C-12.5-14m,1220.1,1211.457,14104.2,1211.457,1190.514389
KLOP18-L1C-12.5-14m,1220.4,1206.657,14104.5,1206.657,1190.868222
KLOP18-L1C-12.5-14m,1220.7,1192.204,14104.8,1192.204,1190.373389
KLOP18-L1C-12.5-14m,1221,1175.109,14105.1,1175.109,1188.883389
KLOP18-L1C-12.5-14m,1221.3,1164.71,14105.4,1164.71,1186.574056
KLOP18-L1C-12.5-14m,1221.6,1166.788,14105.7,1166.788,1183.580111
KLOP18-L1C-12.5-14m,1221.9,1179.129,14106,1179.129,1180.194222
KLOP18-L1C-12.5-14m,1222.2,1188.717,14106.3,1188.717,1176.913778
KLOP18-L1C-12.5-14m,1222.5,1193.163,14106.6,1193.163,1173.612722
KLOP18-L1C-12.5-14m,1222.8,1194.629,14106.9,1194.629,1170.519111
KLOP18-L1C-12.5-14m,1223.1,1192.04,14107.2,1192.04,1168.267056
KLOP18-L1C-12.5-14m,1223.4,1181.698,14107.5,1181.698,1167.314056
KLOP18-L1C-12.5-14m,1223.7,1165.484,14107.8,1165.484,1167.316167
KLOP18-L1C-12.5-14m,1224,1148.125,14108.1,1148.125,1167.8515
KLOP18-L1C-12.5-14m,1224.3,1135.88,14108.4,1135.88,1168.663444
KLOP18-L1C-12.5-14m,1224.6,1134.581,14108.7,1134.581,1169.389333
KLOP18-L1C-12.5-14m,1224.9,1144.19,14109,1144.19,1170.159722
KLOP18-L1C-12.5-14m,1225.2,1150.468,14109.3,1150.468,1171.107889
KLOP18-L1C-12.5-14m,1225.5,1155.772,14109.6,1155.772,1172.270222
KLOP18-L1C-12.5-14m,1225.8,1166.12,14109.9,1166.12,1173.796278
KLOP18-L1C-12.5-14m,1226.1,1175.05,14110.2,1175.05,1176.050889
KLOP18-L1C-12.5-14m,1226.4,1175.147,14110.5,1175.147,1179.260778
KLOP18-L1C-12.5-14m,1226.7,1174.346,14110.8,1174.346,1183.454333
KLOP18-L1C-12.5-14m,1227,1181.403,14111.1,1181.403,1188.3985
KLOP18-L1C-12.5-14m,1227.3,1192.195,14111.4,1192.195,1193.619278
KLOP18-L1C-12.5-14m,1227.6,1202.584,14111.7,1202.584,1198.532056
KLOP18-L1C-12.5-14m,1227.9,1210.23,14112,1210.23,1203.3105
KLOP18-L1C-12.5-14m,1228.2,1215.551,14112.3,1215.551,1207.858167
KLOP18-L1C-12.5-14m,1228.5,1219.509,14112.6,1219.509,1211.780667
KLOP18-L1C-12.5-14m,1228.8,1222.281,14112.9,1222.281,1214.994778
KLOP18-L1C-12.5-14m,1229.1,1223.262,14113.2,1223.262,1217.857056
KLOP18-L1C-12.5-14m,1229.4,1223.609,14113.5,1223.609,1220.342222
KLOP18-L1C-12.5-14m,1229.7,1224.875,14113.8,1224.875,1221.990167
KLOP18-L1C-12.5-14m,1230,1228.555,14114.1,1228.555,1222.591667
KLOP18-L1C-12.5-14m,1230.3,1232.62,14114.4,1232.62,1222.121722
KLOP18-L1C-12.5-14m,1230.6,1236.48,14114.7,1236.48,1220.508111
KLOP18-L1C-12.5-14m,1230.9,1237.63,14115,1237.63,1217.693444
KLOP18-L1C-12.5-14m,1231.2,1236.725,14115.3,1236.725,1213.690944
KLOP18-L1C-12.5-14m,1231.5,1232.904,14115.6,1232.904,1208.953111
KLOP18-L1C-12.5-14m,1231.8,1226.668,14115.9,1226.668,1204.299444
KLOP18-L1C-12.5-14m,1232.1,1219.079,14116.2,1219.079,1200.398944
KLOP18-L1C-12.5-14m,1232.4,1211.066,14116.5,1211.066,1197.458889
KLOP18-L1C-12.5-14m,1232.7,1203.022,14116.8,1203.022,1195.023778
KLOP18-L1C-12.5-14m,1233,1194.125,14117.1,1194.125,1192.700444
KLOP18-L1C-12.5-14m,1233.3,1181.185,14117.4,1181.185,1190.092111
KLOP18-L1C-12.5-14m,1233.6,1164.887,14117.7,1164.887,1187.033111
KLOP18-L1C-12.5-14m,1233.9,1147.464,14118,1147.464,1183.597389
KLOP18-L1C-12.5-14m,1234.2,1137,14118.3,1137,1179.945889
KLOP18-L1C-12.5-14m,1234.5,1139.496,14118.6,1139.496,1176.200056
KLOP18-L1C-12.5-14m,1234.8,1153.4,14118.9,1153.4,1172.764444
KLOP18-L1C-12.5-14m,1235.1,1171.954,14119.2,1171.954,1170.113722
KLOP18-L1C-12.5-14m,1235.4,1184.723,14119.5,1184.723,1168.518444
KLOP18-L1C-12.5-14m,1235.7,1190.8,14119.8,1190.8,1168.067056
KLOP18-L1C-12.5-14m,1236,1189.53,14120.1,1189.53,1168.868389
KLOP18-L1C-12.5-14m,1236.3,1182.568,14120.4,1182.568,1170.905167
KLOP18-L1C-12.5-14m,1236.6,1174.882,14120.7,1174.882,1174.238944
KLOP18-L1C-12.5-14m,1236.9,1167.177,14121,1167.177,1178.4545
KLOP18-L1C-12.5-14m,1237.2,1159.243,14121.3,1159.243,1182.696056
KLOP18-L1C-12.5-14m,1237.5,1157.238,14121.6,1157.238,1186.170778
KLOP18-L1C-12.5-14m,1237.8,1163.353,14121.9,1163.353,1188.358389
KLOP18-L1C-12.5-14m,1238.1,1174.307,14122.2,1174.307,1189.474833
KLOP18-L1C-12.5-14m,1238.4,1186,14122.5,1186,1189.853444
KLOP18-L1C-12.5-14m,1238.7,1195.609,14122.8,1195.609,1189.872722
KLOP18-L1C-12.5-14m,1239,1201.549,14123.1,1201.549,1190.127556
KLOP18-L1C-12.5-14m,1239.3,1207.472,14123.4,1207.472,1191.046389
KLOP18-L1C-12.5-14m,1239.6,1212.88,14123.7,1212.88,1192.960278
KLOP18-L1C-12.5-14m,1239.9,1215.844,14124,1215.844,1195.866167
KLOP18-L1C-12.5-14m,1240.2,1215.945,14124.3,1215.945,1199.267556
KLOP18-L1C-12.5-14m,1240.5,1211.331,14124.6,1211.331,1202.422056
KLOP18-L1C-12.5-14m,1240.8,1204.819,14124.9,1204.819,1204.750722
KLOP18-L1C-12.5-14m,1241.1,1197.615,14125.2,1197.615,1206.040056
KLOP18-L1C-12.5-14m,1241.4,1189.877,14125.5,1189.877,1206.433556
KLOP18-L1C-12.5-14m,1241.7,1187.155,14125.8,1187.155,1206.1825
KLOP18-L1C-12.5-14m,1242,1191.421,14126.1,1191.421,1205.406833
KLOP18-L1C-12.5-14m,1242.3,1201.627,14126.4,1201.627,1204.202944
KLOP18-L1C-12.5-14m,1242.6,1211.549,14126.7,1211.549,1202.848111
KLOP18-L1C-12.5-14m,1242.9,1218.463,14127,1218.463,1201.464778
KLOP18-L1C-12.5-14m,1243.2,1220.134,14127.3,1220.134,1200.166611
KLOP18-L1C-12.5-14m,1243.5,1216.223,14127.6,1216.223,1198.993056
KLOP18-L1C-12.5-14m,1243.8,1209.208,14127.9,1209.208,1198.109611
KLOP18-L1C-12.5-14m,1244.1,1202.692,14128.2,1202.692,1197.651389
KLOP18-L1C-12.5-14m,1244.4,1197.03,14128.5,1197.03,1197.479444
KLOP18-L1C-12.5-14m,1244.7,1193.51,14128.8,1193.51,1197.406111
KLOP18-L1C-12.5-14m,1245,1191.21,14129.1,1191.21,1197.250722
KLOP18-L1C-12.5-14m,1245.3,1191.457,14129.4,1191.457,1197.048778
KLOP18-L1C-12.5-14m,1245.6,1191.045,14129.7,1191.045,1196.829889
KLOP18-L1C-12.5-14m,1245.9,1187.964,14130,1187.964,1196.658833
KLOP18-L1C-12.5-14m,1246.2,1183.695,14130.3,1183.695,1196.616889
KLOP18-L1C-12.5-14m,1246.5,1181.713,14130.6,1181.713,1196.733167
KLOP18-L1C-12.5-14m,1246.8,1181.629,14130.9,1181.629,1196.987111
KLOP18-L1C-12.5-14m,1247.1,1184.06,14131.2,1184.06,1197.371222
KLOP18-L1C-12.5-14m,1247.4,1190.101,14131.5,1190.101,1197.790611
KLOP18-L1C-12.5-14m,1247.7,1198.83,14131.8,1198.83,1198.196111
KLOP18-L1C-12.5-14m,1248,1207.914,14132.1,1207.914,1198.4855
KLOP18-L1C-12.5-14m,1248.3,1214.523,14132.4,1214.523,1198.709778
KLOP18-L1C-12.5-14m,1248.6,1217.055,14132.7,1217.055,1199.024889
KLOP18-L1C-12.5-14m,1248.9,1215.468,14133,1215.468,1199.758889
KLOP18-L1C-12.5-14m,1249.2,1211.301,14133.3,1211.301,1201.144278
KLOP18-L1C-12.5-14m,1249.5,1207.263,14133.6,1207.263,1203.233611
KLOP18-L1C-12.5-14m,1249.8,1203.944,14133.9,1203.944,1205.793722
KLOP18-L1C-12.5-14m,1250.1,1201.059,14134.2,1201.059,1208.448167
KLOP18-L1C-12.5-14m,1250.4,1198.509,14134.5,1198.509,1210.795778
KLOP18-L1C-12.5-14m,1250.7,1196.666,14134.8,1196.666,1212.718
KLOP18-L1C-12.5-14m,1251,1195.082,14135.1,1195.082,1214.294222
KLOP18-L1C-12.5-14m,1251.3,1193.636,14135.4,1193.636,1215.616889
KLOP18-L1C-12.5-14m,1251.6,1196.907,14135.7,1196.907,1216.642333
KLOP18-L1C-12.5-14m,1251.9,1206.65,14136,1206.65,1217.263056
KLOP18-L1C-12.5-14m,1252.2,1219.237,14136.3,1219.237,1217.671833
KLOP18-L1C-12.5-14m,1252.5,1230.142,14136.6,1230.142,1218.294667
KLOP18-L1C-12.5-14m,1252.8,1237.881,14136.9,1237.881,1219.193278
KLOP18-L1C-12.5-14m,1253.1,1241.087,14137.2,1241.087,1220.128667
KLOP18-L1C-12.5-14m,1253.4,1242.514,14137.5,1242.514,1220.887611
KLOP18-L1C-12.5-14m,1253.7,1242.895,14137.8,1242.895,1221.479111
KLOP18-L1C-12.5-14m,1254,1240.863,14138.1,1240.863,1221.943444
KLOP18-L1C-12.5-14m,1254.3,1233.926,14138.4,1233.926,1222.090444
KLOP18-L1C-12.5-14m,1254.6,1222.474,14138.7,1222.474,1221.7655
KLOP18-L1C-12.5-14m,1254.9,1214.621,14139,1214.621,1221.252889
KLOP18-L1C-12.5-14m,1255.2,1215.155,14139.3,1215.155,1220.785556
KLOP18-L1C-12.5-14m,1255.5,1217.234,14139.6,1217.234,1220.4165
KLOP18-L1C-12.5-14m,1255.8,1215.346,14139.9,1215.346,1220.300667
KLOP18-L1C-12.5-14m,1256.1,1210.327,14140.2,1210.327,1220.301056
KLOP18-L1C-12.5-14m,1256.4,1205.729,14140.5,1205.729,1220.336611
KLOP18-L1C-12.5-14m,1256.7,1201.994,14140.8,1201.994,1220.540111
KLOP18-L1C-12.5-14m,1257,1199.553,14141.1,1199.553,1221.117833
KLOP18-L1C-12.5-14m,1257.3,1200.801,14141.4,1200.801,1222.259278
KLOP18-L1C-12.5-14m,1257.6,1210.01,14141.7,1210.01,1223.7645
KLOP18-L1C-12.5-14m,1257.9,1221.73,14142,1221.73,1225.225056
KLOP18-L1C-12.5-14m,1258.2,1231.238,14142.3,1231.238,1226.587611
KLOP18-L1C-12.5-14m,1258.5,1239.002,14142.6,1239.002,1228.109056
KLOP18-L1C-12.5-14m,1258.8,1242.521,14142.9,1242.521,1230.052111
KLOP18-L1C-12.5-14m,1259.1,1243.535,14143.2,1243.535,1232.401278
KLOP18-L1C-12.5-14m,1259.4,1244.526,14143.5,1244.526,1235.085667
KLOP18-L1C-12.5-14m,1259.7,1244.325,14143.8,1244.325,1238.002
KLOP18-L1C-12.5-14m,1260,1243.02,14144.1,1243.02,1240.834167
KLOP18-L1C-12.5-14m,1260.3,1241.715,14144.4,1241.715,1243.021167
KLOP18-L1C-12.5-14m,1260.6,1241.445,14144.7,1241.445,1244.370611
KLOP18-L1C-12.5-14m,1260.9,1241.76,14145,1241.76,1244.946111
KLOP18-L1C-12.5-14m,1261.2,1242.732,14145.3,1242.732,1244.772
KLOP18-L1C-12.5-14m,1261.5,1245.302,14145.6,1245.302,1244.158444
KLOP18-L1C-12.5-14m,1261.8,1248.014,14145.9,1248.014,1243.3595
KLOP18-L1C-12.5-14m,1262.1,1250.313,14146.2,1250.313,1242.511056
KLOP18-L1C-12.5-14m,1262.4,1252.047,14146.5,1252.047,1241.796389
KLOP18-L1C-12.5-14m,1262.7,1251.78,14146.8,1251.78,1241.325556
KLOP18-L1C-12.5-14m,1263,1249.376,14147.1,1249.376,1241.113167
KLOP18-L1C-12.5-14m,1263.3,1246.02,14147.4,1246.02,1241.008556
KLOP18-L1C-12.5-14m,1263.6,1241.597,14147.7,1241.597,1240.884333
KLOP18-L1C-12.5-14m,1263.9,1235.868,14148,1235.868,1240.519722
KLOP18-L1C-12.5-14m,1264.2,1231.477,14148.3,1231.477,1239.543111
KLOP18-L1C-12.5-14m,1264.5,1229.154,14148.6,1229.154,1237.950944
KLOP18-L1C-12.5-14m,1264.8,1229.254,14148.9,1229.254,1236.018889
KLOP18-L1C-12.5-14m,1265.1,1231.461,14149.2,1231.461,1233.760778
KLOP18-L1C-12.5-14m,1265.4,1234.545,14149.5,1234.545,1231.121944
KLOP18-L1C-12.5-14m,1265.7,1237.892,14149.8,1237.892,1228.232722
KLOP18-L1C-12.5-14m,1266,1239.562,14150.1,1239.562,1225.384444
KLOP18-L1C-12.5-14m,1266.3,1239.524,14150.4,1239.524,1223.060556
KLOP18-L1C-12.5-14m,1266.6,1236.169,14150.7,1236.169,1221.501556
KLOP18-L1C-12.5-14m,1266.9,1227.723,14151,1227.723,1220.709944
KLOP18-L1C-12.5-14m,1267.2,1219.355,14151.3,1219.355,1220.520778
KLOP18-L1C-12.5-14m,1267.5,1215.536,14151.6,1215.536,1220.665778
KLOP18-L1C-12.5-14m,1267.8,1211.401,14151.9,1211.401,1220.967556
KLOP18-L1C-12.5-14m,1268.1,1204.281,14152.2,1204.281,1221.328056
KLOP18-L1C-12.5-14m,1268.4,1197.37,14152.5,1197.37,1221.726111
KLOP18-L1C-12.5-14m,1268.7,1194.751,14152.8,1194.751,1222.256389
KLOP18-L1C-12.5-14m,1269,1199.767,14153.1,1199.767,1223.051722
KLOP18-L1C-12.5-14m,1269.3,1207.806,14153.4,1207.806,1224.237333
KLOP18-L1C-12.5-14m,1269.6,1217.228,14153.7,1217.228,1226.080611
KLOP18-L1C-12.5-14m,1269.9,1225.749,14154,1225.749,1228.5155
KLOP18-L1C-12.5-14m,1270.2,1231.864,14154.3,1231.864,1231.177611
KLOP18-L1C-12.5-14m,1270.5,1236.893,14154.6,1236.893,1234.053833
KLOP18-L1C-12.5-14m,1270.8,1241.034,14154.9,1241.034,1237.250889
KLOP18-L1C-12.5-14m,1271.1,1245.057,14155.2,1245.057,1240.7475
KLOP18-L1C-12.5-14m,1271.4,1249.107,14155.5,1249.107,1244.254722
KLOP18-L1C-12.5-14m,1271.7,1253.84,14155.8,1253.84,1247.3295
KLOP18-L1C-12.5-14m,1272,1257.51,14156.1,1257.51,1249.841444
KLOP18-L1C-12.5-14m,1272.3,1260.902,14156.4,1260.902,1251.816889
KLOP18-L1C-12.5-14m,1272.6,1263.183,14156.7,1263.183,1253.308833
KLOP18-L1C-12.5-14m,1272.9,1263.454,14157,1263.454,1254.459167
KLOP18-L1C-12.5-14m,1273.2,1263.173,14157.3,1263.173,1255.325889
KLOP18-L1C-12.5-14m,1273.5,1261.828,14157.6,1261.828,1255.956222
KLOP18-L1C-12.5-14m,1273.8,1260.309,14157.9,1260.309,1256.341111
KLOP18-L1C-12.5-14m,1274.1,1257.881,14158.2,1257.881,1256.407611
KLOP18-L1C-12.5-14m,1274.4,1255.113,14158.5,1255.113,1256.107889
KLOP18-L1C-12.5-14m,1274.7,1253.021,14158.8,1253.021,1255.538722
KLOP18-L1C-12.5-14m,1275,1252.786,14159.1,1252.786,1254.764722
KLOP18-L1C-12.5-14m,1275.3,1252.604,14159.4,1252.604,1253.7855
KLOP18-L1C-12.5-14m,1275.6,1252.57,14159.7,1252.57,1252.682111
